Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2909","Sugar & Sweeteners","2014","2014","1000 tonnes","147","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2909","Sugar & Sweeteners","2015","2015","1000 tonnes","155","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2909","Sugar & Sweeteners","2016","2016","1000 tonnes","149","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2909","Sugar & Sweeteners","2017","2017","1000 tonnes","148","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2909","Sugar & Sweeteners","2018","2018","1000 tonnes","148","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2909","Sugar & Sweeteners","2019","2019","1000 tonnes","155","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2909","Sugar & Sweeteners","2020","2020","1000 tonnes","148","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2911","Pulses","2010","2010","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2911","Pulses","2011","2011","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2911","Pulses","2012","2012","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2911","Pulses","2013","2013","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2911","Pulses","2014","2014","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2911","Pulses","2015","2015","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2911","Pulses","2016","2016","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2911","Pulses","2017","2017","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2911","Pulses","2018","2018","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2911","Pulses","2019","2019","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2911","Pulses","2020","2020","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2912","Treenuts","2010","2010","1000 tonnes","1","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2912","Treenuts","2011","2011","1000 tonnes","1","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2912","Treenuts","2012","2012","1000 tonnes","1","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2912","Treenuts","2013","2013","1000 tonnes","1","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2912","Treenuts","2014","2014","1000 tonnes","1","E","Estimated value"
